source_id,target_id,quantity,transportation_cost,transportation_time
85231649-1acf-40f6-b7bc-f6fa2d441986,37fea768-0230-4aa3-bc18-1585c14823ec,8,68.27174088533135,27.09350149765138
85231649-1acf-40f6-b7bc-f6fa2d441986,d70dc218-c5b5-4cbb-bd04-219a0213e00a,18,375.61812055534347,2.546116152891483
85231649-1acf-40f6-b7bc-f6fa2d441986,2fc75e41-09eb-4139-8c71-37c8b94b3431,2,306.8084151755549,17.795009956660497
85231649-1acf-40f6-b7bc-f6fa2d441986,afc72613-b5c3-4fa1-9bf8-0517570dd106,14,399.4646495965397,8.980107449092102
85231649-1acf-40f6-b7bc-f6fa2d441986,910b970d-929d-4412-8d90-cb15988f4915,14,975.4766001735786,8.27447622844981
401c4b51-6ab6-49da-80c2-b40685d708c6,ec8a34b8-5b27-4a5a-9dc7-bb7b8fa890cc,15,247.91111041628704,24.5492830968395
401c4b51-6ab6-49da-80c2-b40685d708c6,6e47b735-ed4c-45b7-8091-947dfef7ad0c,4,512.6154470343654,28.68393161233049
401c4b51-6ab6-49da-80c2-b40685d708c6,c22245e6-4c07-4df7-89f0-979b431fd82f,7,418.77031168580197,28.2620596797556
401c4b51-6ab6-49da-80c2-b40685d708c6,573216d3-235f-43bc-b435-476cc0f23d68,9,810.028447202218,16.262609951830925
401c4b51-6ab6-49da-80c2-b40685d708c6,67ea63a9-5200-4aec-9bf0-74cfdc653207,18,484.9911832547538,24.74195581258771
401c4b51-6ab6-49da-80c2-b40685d708c6,027838f5-a94e-4717-8c81-bf726688251a,5,400.5004959898716,20.571201667404324
401c4b51-6ab6-49da-80c2-b40685d708c6,9a80b8ce-88bd-4723-8d52-7c819c07cd76,12,871.2108338889946,12.823074613591928
401c4b51-6ab6-49da-80c2-b40685d708c6,37fea768-0230-4aa3-bc18-1585c14823ec,16,552.6398275837189,9.55935450763964
401c4b51-6ab6-49da-80c2-b40685d708c6,023d9e79-bc87-4b1d-be58-99708fc84b44,4,52.08918262235862,9.318869321727764
401c4b51-6ab6-49da-80c2-b40685d708c6,f8996cfb-1ffd-409f-9a96-e7a0115127d4,4,205.60907711400014,11.686526577115039
401c4b51-6ab6-49da-80c2-b40685d708c6,9f868139-20e6-45bb-9e10-4daa59708572,6,389.06614671139323,14.417351930032359
401c4b51-6ab6-49da-80c2-b40685d708c6,b106c3aa-a6c2-49d7-aea5-f7ddd1168ba9,20,929.1518678040946,16.75464907924623
401c4b51-6ab6-49da-80c2-b40685d708c6,2bda83f8-3ce8-4de8-bb78-9f4ba20c278a,16,476.33219441243614,4.0791198246677425
401c4b51-6ab6-49da-80c2-b40685d708c6,d70dc218-c5b5-4cbb-bd04-219a0213e00a,15,634.4756554093703,21.147124076690776
401c4b51-6ab6-49da-80c2-b40685d708c6,2fc75e41-09eb-4139-8c71-37c8b94b3431,3,911.0947488556825,12.915332824005187
401c4b51-6ab6-49da-80c2-b40685d708c6,81e4cc0f-63ce-4910-8ecf-7effe2b8209b,5,746.7711051329819,24.874059038626562
401c4b51-6ab6-49da-80c2-b40685d708c6,afc72613-b5c3-4fa1-9bf8-0517570dd106,19,675.906787154765,21.434705745446262
c50eda23-5bc0-40e2-8950-3c017eb36e2e,99308a5e-dc58-46ab-b722-76197f0cdfee,14,942.5310390111233,10.646152949564181
c50eda23-5bc0-40e2-8950-3c017eb36e2e,c6aeeeec-423a-4206-b57c-f07895fbca6e,17,500.87701307715923,28.401063129066184
c50eda23-5bc0-40e2-8950-3c017eb36e2e,5fcdaa40-581d-4f32-b4a0-f5e25aabc7a2,2,950.7356592442059,9.331911814167452
c50eda23-5bc0-40e2-8950-3c017eb36e2e,67ea63a9-5200-4aec-9bf0-74cfdc653207,1,718.4319979132837,15.9060359476346
c50eda23-5bc0-40e2-8950-3c017eb36e2e,c83ebb9a-f7b7-4f73-b28a-e422ce26685b,5,285.830385120781,18.946048183670815
c50eda23-5bc0-40e2-8950-3c017eb36e2e,e1e2a3c4-5205-4495-b885-70217880d414,8,332.1868238620529,9.976864736848816
c50eda23-5bc0-40e2-8950-3c017eb36e2e,027838f5-a94e-4717-8c81-bf726688251a,1,622.9978994807734,29.77048738562894
c50eda23-5bc0-40e2-8950-3c017eb36e2e,a604bca9-9389-4f04-9422-20937b5a2b1c,2,289.4166963050773,22.771083551827523
c50eda23-5bc0-40e2-8950-3c017eb36e2e,60b2d454-6a95-4069-9232-0f6f16795214,2,904.2414728465064,3.308926102623941
c50eda23-5bc0-40e2-8950-3c017eb36e2e,5b3c8c52-cdc1-4650-a07c-a06bfafa561e,9,377.582548335735,5.217427786713479
c50eda23-5bc0-40e2-8950-3c017eb36e2e,2fc75e41-09eb-4139-8c71-37c8b94b3431,19,435.2730817350988,27.89383552799099
c50eda23-5bc0-40e2-8950-3c017eb36e2e,81e4cc0f-63ce-4910-8ecf-7effe2b8209b,20,835.2225178253295,6.867046708671634
c50eda23-5bc0-40e2-8950-3c017eb36e2e,afc72613-b5c3-4fa1-9bf8-0517570dd106,7,757.0891702026735,27.874010792071058
c50eda23-5bc0-40e2-8950-3c017eb36e2e,910b970d-929d-4412-8d90-cb15988f4915,17,311.16019363017,25.94085870103087
de0c3365-43e1-454b-8253-262a284ef675,775bd123-1025-49f9-8084-c5f7d8cbffea,8,189.54221746161252,5.614973874295096
de0c3365-43e1-454b-8253-262a284ef675,1550504f-8816-461b-ba7f-5fe351b84343,3,604.6008430469246,7.9967124670897345
de0c3365-43e1-454b-8253-262a284ef675,5fcdaa40-581d-4f32-b4a0-f5e25aabc7a2,2,699.0156928337606,2.9138035237430353
de0c3365-43e1-454b-8253-262a284ef675,67ea63a9-5200-4aec-9bf0-74cfdc653207,2,399.52518831118044,8.235645120510952
de0c3365-43e1-454b-8253-262a284ef675,027838f5-a94e-4717-8c81-bf726688251a,20,170.49895810930505,19.308999989270884
de0c3365-43e1-454b-8253-262a284ef675,458dcf9c-70a7-4f74-a28a-b878a4c0c46d,19,647.7865108243751,12.42104475672629
de0c3365-43e1-454b-8253-262a284ef675,9a80b8ce-88bd-4723-8d52-7c819c07cd76,11,92.35059556516426,8.53893466819246
de0c3365-43e1-454b-8253-262a284ef675,37fea768-0230-4aa3-bc18-1585c14823ec,7,552.1369667209106,14.096901729487028
de0c3365-43e1-454b-8253-262a284ef675,6cb652b0-e179-4849-b4cf-b481031868d6,16,621.931316474056,27.238964214454292
de0c3365-43e1-454b-8253-262a284ef675,9f868139-20e6-45bb-9e10-4daa59708572,2,268.1150630504562,5.501100915309372
de0c3365-43e1-454b-8253-262a284ef675,9b59ea33-95b6-4741-a6f3-c3287cf16729,14,142.4526871338934,14.69783286658844
de0c3365-43e1-454b-8253-262a284ef675,afc72613-b5c3-4fa1-9bf8-0517570dd106,3,160.61438242761827,16.033889308627455
de0c3365-43e1-454b-8253-262a284ef675,910b970d-929d-4412-8d90-cb15988f4915,16,270.96246490675156,17.947977855789183
5cb448b7-bc74-46b7-b9c7-fe2a77d14b8f,6e47b735-ed4c-45b7-8091-947dfef7ad0c,9,25.594963623212188,15.09730200546419
5cb448b7-bc74-46b7-b9c7-fe2a77d14b8f,7495aeea-72cd-487b-b374-19704c30e812,11,27.418987671527784,14.939459734061636
5cb448b7-bc74-46b7-b9c7-fe2a77d14b8f,f1672791-cd8e-43f1-a43e-7e8c7c58ac45,10,288.9280989653509,12.466586618827805
5cb448b7-bc74-46b7-b9c7-fe2a77d14b8f,67ea63a9-5200-4aec-9bf0-74cfdc653207,3,375.7450216382849,5.51284886484826
5cb448b7-bc74-46b7-b9c7-fe2a77d14b8f,c83ebb9a-f7b7-4f73-b28a-e422ce26685b,2,467.5895394808156,20.773499189402514
5cb448b7-bc74-46b7-b9c7-fe2a77d14b8f,0f7cd5f1-0742-4e42-930b-6c7cb36a0a01,14,720.8548735979707,5.084942689898712
5cb448b7-bc74-46b7-b9c7-fe2a77d14b8f,027838f5-a94e-4717-8c81-bf726688251a,4,505.3584451017934,9.592985255196156
5cb448b7-bc74-46b7-b9c7-fe2a77d14b8f,458dcf9c-70a7-4f74-a28a-b878a4c0c46d,18,264.897893515899,10.466952992863845
5cb448b7-bc74-46b7-b9c7-fe2a77d14b8f,37fea768-0230-4aa3-bc18-1585c14823ec,1,125.1326835976155,7.474164125910926
5cb448b7-bc74-46b7-b9c7-fe2a77d14b8f,b6f929d4-e1c0-4f5b-bdea-e81e2ad5923f,7,802.9711024292754,16.042788180085182
5cb448b7-bc74-46b7-b9c7-fe2a77d14b8f,60b2d454-6a95-4069-9232-0f6f16795214,13,61.1751559134032,17.4346930312038
5cb448b7-bc74-46b7-b9c7-fe2a77d14b8f,9b59ea33-95b6-4741-a6f3-c3287cf16729,7,178.63243662608818,14.301787448339018
5cb448b7-bc74-46b7-b9c7-fe2a77d14b8f,d70dc218-c5b5-4cbb-bd04-219a0213e00a,19,694.1477614329763,19.730224955978276
5cb448b7-bc74-46b7-b9c7-fe2a77d14b8f,17d31a3b-d378-4dee-a947-df5c6c7b2795,15,490.722155480185,29.697909098478547
5cb448b7-bc74-46b7-b9c7-fe2a77d14b8f,2fc75e41-09eb-4139-8c71-37c8b94b3431,9,667.5760797122542,19.838307964160453
5cb448b7-bc74-46b7-b9c7-fe2a77d14b8f,55d63ae2-c559-4754-96ee-a236f26b0559,6,458.22523525399737,19.535480108287945
43afc6c5-d3c2-406f-9718-212e69ef7655,c22245e6-4c07-4df7-89f0-979b431fd82f,4,919.3751632536479,24.574554914119606
43afc6c5-d3c2-406f-9718-212e69ef7655,9ae849b7-c0c9-48c8-bc83-3739d844086d,7,725.8042489646142,5.495529827318386
43afc6c5-d3c2-406f-9718-212e69ef7655,1550504f-8816-461b-ba7f-5fe351b84343,4,515.9497681226362,26.721096973462654
43afc6c5-d3c2-406f-9718-212e69ef7655,e1e2a3c4-5205-4495-b885-70217880d414,19,584.1217287071,7.340518643477618
43afc6c5-d3c2-406f-9718-212e69ef7655,0f7cd5f1-0742-4e42-930b-6c7cb36a0a01,20,803.8079621909931,4.660000388760789
43afc6c5-d3c2-406f-9718-212e69ef7655,9a80b8ce-88bd-4723-8d52-7c819c07cd76,5,210.68275661425739,19.135401648294263
43afc6c5-d3c2-406f-9718-212e69ef7655,37fea768-0230-4aa3-bc18-1585c14823ec,11,934.6626315739095,13.31120522362426
43afc6c5-d3c2-406f-9718-212e69ef7655,cefae146-4bf4-4080-9c96-252c3c273121,6,231.59677485404302,11.154885803020385
43afc6c5-d3c2-406f-9718-212e69ef7655,6cb652b0-e179-4849-b4cf-b481031868d6,8,606.33101696022,10.204669042360575
43afc6c5-d3c2-406f-9718-212e69ef7655,b6f929d4-e1c0-4f5b-bdea-e81e2ad5923f,13,626.7014305855364,25.29100773672664
43afc6c5-d3c2-406f-9718-212e69ef7655,9f868139-20e6-45bb-9e10-4daa59708572,10,811.1443421265828,6.4295131420672895
43afc6c5-d3c2-406f-9718-212e69ef7655,5b3c8c52-cdc1-4650-a07c-a06bfafa561e,18,163.44831901566732,3.864112673709521
43afc6c5-d3c2-406f-9718-212e69ef7655,67a3f082-69ed-4708-ba9c-78fd60150837,13,180.03509648400794,20.2569677158931
43afc6c5-d3c2-406f-9718-212e69ef7655,89cd3418-39f5-4cd7-ac7a-8f608557535b,8,626.1395419159068,13.105206431038159
dc0a43ad-517e-4596-b810-912f1cd1ca63,6e47b735-ed4c-45b7-8091-947dfef7ad0c,2,467.7335349563346,24.189527232065405
dc0a43ad-517e-4596-b810-912f1cd1ca63,99308a5e-dc58-46ab-b722-76197f0cdfee,15,711.0333881936245,15.284072506969267
dc0a43ad-517e-4596-b810-912f1cd1ca63,1550504f-8816-461b-ba7f-5fe351b84343,13,100.34276599263579,6.089263509357146
dc0a43ad-517e-4596-b810-912f1cd1ca63,c2599404-bbd5-434e-8915-b0c85455b4d0,6,923.4878776741053,15.35209801005559
dc0a43ad-517e-4596-b810-912f1cd1ca63,9a80b8ce-88bd-4723-8d52-7c819c07cd76,10,114.32550987782365,14.720677589885561
dc0a43ad-517e-4596-b810-912f1cd1ca63,cefae146-4bf4-4080-9c96-252c3c273121,17,689.9964892105908,5.46125671330637
dc0a43ad-517e-4596-b810-912f1cd1ca63,b6f929d4-e1c0-4f5b-bdea-e81e2ad5923f,11,413.68729037167003,29.289612044761633
dc0a43ad-517e-4596-b810-912f1cd1ca63,5b3c8c52-cdc1-4650-a07c-a06bfafa561e,13,361.08676785158303,3.4828731171939045
dc0a43ad-517e-4596-b810-912f1cd1ca63,d70dc218-c5b5-4cbb-bd04-219a0213e00a,11,957.6173103596592,14.118441603532228
dc0a43ad-517e-4596-b810-912f1cd1ca63,67a3f082-69ed-4708-ba9c-78fd60150837,14,279.42824321631497,11.196104485366414
dc0a43ad-517e-4596-b810-912f1cd1ca63,89cd3418-39f5-4cd7-ac7a-8f608557535b,10,303.3930351355805,10.046323348311956
dc0a43ad-517e-4596-b810-912f1cd1ca63,910b970d-929d-4412-8d90-cb15988f4915,9,343.0801702407594,7.603715399208688
879df480-5abb-482b-a460-df65005406cc,c6aeeeec-423a-4206-b57c-f07895fbca6e,2,234.74531685813156,12.12111764374736
879df480-5abb-482b-a460-df65005406cc,1550504f-8816-461b-ba7f-5fe351b84343,4,599.0814672783674,11.073317688138737
879df480-5abb-482b-a460-df65005406cc,7495aeea-72cd-487b-b374-19704c30e812,16,657.7426311681577,3.6189424147038434
879df480-5abb-482b-a460-df65005406cc,573216d3-235f-43bc-b435-476cc0f23d68,12,974.4293272852841,10.762234457851848
879df480-5abb-482b-a460-df65005406cc,027838f5-a94e-4717-8c81-bf726688251a,18,434.32121618117105,23.69462434579314
879df480-5abb-482b-a460-df65005406cc,a89a0c91-e0bf-4074-ab57-6d9c90610bae,9,108.08725383424695,11.72011039482124
879df480-5abb-482b-a460-df65005406cc,a604bca9-9389-4f04-9422-20937b5a2b1c,13,17.2546634653121,7.541204454797218
879df480-5abb-482b-a460-df65005406cc,e9d37369-1f56-4636-bec7-5633b26fb193,10,747.2034421341732,4.08186875004578
879df480-5abb-482b-a460-df65005406cc,e2af5b81-e5a3-4ebc-b0a9-a46013147669,3,376.7685361685008,28.139722322350273
879df480-5abb-482b-a460-df65005406cc,d70dc218-c5b5-4cbb-bd04-219a0213e00a,11,230.0188947758173,11.202177121113154
879df480-5abb-482b-a460-df65005406cc,17d31a3b-d378-4dee-a947-df5c6c7b2795,5,363.16389537166305,16.760075654580813
879df480-5abb-482b-a460-df65005406cc,afc72613-b5c3-4fa1-9bf8-0517570dd106,10,119.02815240349805,15.957687674310195
879df480-5abb-482b-a460-df65005406cc,910b970d-929d-4412-8d90-cb15988f4915,3,145.5075559952371,25.48755091362837
9842a35d-657e-4e84-98e3-5e6ab045a5e7,c22245e6-4c07-4df7-89f0-979b431fd82f,11,779.3650518741237,8.541433681929377
9842a35d-657e-4e84-98e3-5e6ab045a5e7,c2599404-bbd5-434e-8915-b0c85455b4d0,15,945.0584805789973,11.97944982951886
9842a35d-657e-4e84-98e3-5e6ab045a5e7,e1e2a3c4-5205-4495-b885-70217880d414,5,604.3632259312074,20.718121788832445
9842a35d-657e-4e84-98e3-5e6ab045a5e7,027838f5-a94e-4717-8c81-bf726688251a,20,811.2267965220717,7.1998562109745174
9842a35d-657e-4e84-98e3-5e6ab045a5e7,f8996cfb-1ffd-409f-9a96-e7a0115127d4,18,824.5041902168718,15.611711789116214
9842a35d-657e-4e84-98e3-5e6ab045a5e7,a604bca9-9389-4f04-9422-20937b5a2b1c,11,604.5158882969992,21.998294069972896
9842a35d-657e-4e84-98e3-5e6ab045a5e7,b6f929d4-e1c0-4f5b-bdea-e81e2ad5923f,8,968.8868194059057,28.568141183892017
9842a35d-657e-4e84-98e3-5e6ab045a5e7,9f868139-20e6-45bb-9e10-4daa59708572,6,73.45384479781602,3.15554201836077
9842a35d-657e-4e84-98e3-5e6ab045a5e7,9b59ea33-95b6-4741-a6f3-c3287cf16729,10,792.2965429527216,25.86572647801716
9842a35d-657e-4e84-98e3-5e6ab045a5e7,e9d37369-1f56-4636-bec7-5633b26fb193,5,485.5311117468383,13.72485418801764
9842a35d-657e-4e84-98e3-5e6ab045a5e7,89cd3418-39f5-4cd7-ac7a-8f608557535b,10,987.0358582699616,22.906634324682084
9842a35d-657e-4e84-98e3-5e6ab045a5e7,afc72613-b5c3-4fa1-9bf8-0517570dd106,20,242.70157394122882,2.9064291266364712
ec8a34b8-5b27-4a5a-9dc7-bb7b8fa890cc,71a4ff24-e156-4d41-9265-4eede07678a0,8,134.54490047742945,12.470811385320944
ec8a34b8-5b27-4a5a-9dc7-bb7b8fa890cc,1bd764eb-22bc-44e5-9b34-693e8176f287,12,96.71566978626957,28.78684627669863
ec8a34b8-5b27-4a5a-9dc7-bb7b8fa890cc,1a7640b5-eda7-4666-b739-6b53e92ed83a,4,448.67765148457187,23.60374988358716
ec8a34b8-5b27-4a5a-9dc7-bb7b8fa890cc,909310ef-5e6b-4066-83d1-d6bf42de6065,6,916.8817348470645,25.28865603980033
ec8a34b8-5b27-4a5a-9dc7-bb7b8fa890cc,e20ea5b0-856c-45df-9200-46962f78275a,11,311.9826549528596,24.75406079048724
ec8a34b8-5b27-4a5a-9dc7-bb7b8fa890cc,cbec69e7-8679-41c3-b03f-3a2acba5b434,13,50.022595257948346,21.985424091714556
ec8a34b8-5b27-4a5a-9dc7-bb7b8fa890cc,154f850a-c16f-40c4-8bdc-8744b6e198e6,17,400.63282177334924,7.1969430494501765
ec8a34b8-5b27-4a5a-9dc7-bb7b8fa890cc,010e60e0-8fa2-41d4-9b72-3f66fb39b92c,1,252.06051373767744,25.121618732224345
ec8a34b8-5b27-4a5a-9dc7-bb7b8fa890cc,97802717-8280-4314-a6d3-98cd424caa60,3,166.63809318248911,1.528835081741577
ec8a34b8-5b27-4a5a-9dc7-bb7b8fa890cc,994a022c-2e0b-4785-bb11-31ab7e573e75,20,57.00438104184718,24.975461640014117
ec8a34b8-5b27-4a5a-9dc7-bb7b8fa890cc,6189e7bc-f050-4ab9-9981-114162aedb34,16,823.6620350300344,22.668696814679777
ec8a34b8-5b27-4a5a-9dc7-bb7b8fa890cc,90dbe38b-7318-4a4a-9327-bcc8565c3a5f,20,946.2709642510993,28.475785455893917
ec8a34b8-5b27-4a5a-9dc7-bb7b8fa890cc,fa71ed4e-42a3-4039-a29f-b1c883ad3349,15,522.8643879712163,1.2735412182809216
ec8a34b8-5b27-4a5a-9dc7-bb7b8fa890cc,9efd295b-7847-4dac-a7fb-747fe2aae1d0,2,425.85772107840125,3.402049111387387
ec8a34b8-5b27-4a5a-9dc7-bb7b8fa890cc,b9b3d917-45ba-4f37-8d35-ed95bb780da9,20,252.59827227778092,3.449337985125806
ec8a34b8-5b27-4a5a-9dc7-bb7b8fa890cc,ed2213f6-01cc-4548-b844-332585a73a63,18,315.0417096385565,15.317582716033021
ec8a34b8-5b27-4a5a-9dc7-bb7b8fa890cc,64bc9705-f401-4284-9493-0961def6fdba,10,398.38686698829224,16.68180034285573
ec8a34b8-5b27-4a5a-9dc7-bb7b8fa890cc,cda1cd50-7c2c-453d-9469-567fd216a6b4,12,117.66604127011823,7.698498008521575
ec8a34b8-5b27-4a5a-9dc7-bb7b8fa890cc,22ab1ef9-caef-485e-a01a-532982906eb5,19,680.1216656209521,29.580826806049238
ec8a34b8-5b27-4a5a-9dc7-bb7b8fa890cc,931754cc-27cb-4055-b723-be88298aed8c,18,729.6513730873148,18.02803978368797
ec8a34b8-5b27-4a5a-9dc7-bb7b8fa890cc,e651d7a5-7857-445b-84bb-725396c096a6,19,312.5183159361738,4.536302905537242
6e47b735-ed4c-45b7-8091-947dfef7ad0c,0460ea95-267f-4624-8cb6-299216638602,10,756.7974644103139,16.399874604369597
6e47b735-ed4c-45b7-8091-947dfef7ad0c,b11dbf3a-a60d-4f57-ae51-593d65a4fc22,1,361.7270164514255,28.203059603514063
6e47b735-ed4c-45b7-8091-947dfef7ad0c,847e5a45-052a-4428-b454-81ef936e2343,7,350.9445837017166,1.8648064400523061
6e47b735-ed4c-45b7-8091-947dfef7ad0c,c1b47551-16e6-41d7-9c8f-adc706639a57,5,946.9361639570652,12.874630807885572
6e47b735-ed4c-45b7-8091-947dfef7ad0c,b808e6b8-e93d-4e33-8a09-acd57d9bc1e4,7,519.7172908950397,12.037222863485908
6e47b735-ed4c-45b7-8091-947dfef7ad0c,ad01f768-0616-4a2d-b37c-0dbd13e9e479,13,461.53337414624025,16.276980827287247
6e47b735-ed4c-45b7-8091-947dfef7ad0c,5d83c3dc-ec4b-4cfd-9932-eb05e9fa78a6,3,578.471591878411,25.851785462183585
6e47b735-ed4c-45b7-8091-947dfef7ad0c,1a8ddaff-8529-4c88-a0ce-346e88259e43,1,33.55336025115244,23.316132335077036
6e47b735-ed4c-45b7-8091-947dfef7ad0c,4adae78d-b58c-4c77-b3f3-181040cb0287,2,502.13970661000167,15.43563914005748
6e47b735-ed4c-45b7-8091-947dfef7ad0c,9835559c-cf56-49bf-bee2-45702ffce810,11,361.5419936263154,17.155543619972427
6e47b735-ed4c-45b7-8091-947dfef7ad0c,a0ff3919-c2e0-437e-8460-d14cf9d99cf3,16,755.9600735937014,28.600219002433352
6e47b735-ed4c-45b7-8091-947dfef7ad0c,90dbe38b-7318-4a4a-9327-bcc8565c3a5f,11,421.2236757038612,15.412316540122836
6e47b735-ed4c-45b7-8091-947dfef7ad0c,130bf013-49ca-4597-810f-bc6bf5f9fa18,16,703.1823940199093,23.601277390863586
6e47b735-ed4c-45b7-8091-947dfef7ad0c,d94f66cb-5dbf-4669-ba0e-7dd7b9c723b8,15,473.1595318981261,5.872632866478924
6e47b735-ed4c-45b7-8091-947dfef7ad0c,22ab1ef9-caef-485e-a01a-532982906eb5,20,147.60637526851974,19.645367432942365
6e47b735-ed4c-45b7-8091-947dfef7ad0c,6acacfec-7a9c-4a54-bfd3-92914f64cf52,17,304.3419373805072,16.959481586373602
6e47b735-ed4c-45b7-8091-947dfef7ad0c,a62243f8-3d71-4c02-a581-709c0d829220,8,499.8405073558464,10.491950779120087
775bd123-1025-49f9-8084-c5f7d8cbffea,1bd764eb-22bc-44e5-9b34-693e8176f287,3,890.9595885663377,22.90574408293912
775bd123-1025-49f9-8084-c5f7d8cbffea,b4649a53-63f6-4023-b394-b58f4a586d01,16,789.9311213399293,17.735609145947976
775bd123-1025-49f9-8084-c5f7d8cbffea,847e5a45-052a-4428-b454-81ef936e2343,3,319.43246437641284,25.7157890239883
775bd123-1025-49f9-8084-c5f7d8cbffea,84fa3397-84f4-4a51-b82d-208e07431cb0,14,997.9514960998774,20.29746964058901
775bd123-1025-49f9-8084-c5f7d8cbffea,143f2bad-9523-4349-9ddf-f07a33670ee6,20,268.1506102686059,20.822108005759976
775bd123-1025-49f9-8084-c5f7d8cbffea,99651275-76b4-4fbf-8822-7ca81f2f199e,19,289.6172228894421,4.210929591146651
775bd123-1025-49f9-8084-c5f7d8cbffea,6343aac7-ca60-411b-9a44-7ee8741fae9a,18,110.23170859793845,20.61325688075069
775bd123-1025-49f9-8084-c5f7d8cbffea,abbd8720-62ef-46ec-8a5d-0129514c50c4,14,618.207616738895,12.483556791615479
775bd123-1025-49f9-8084-c5f7d8cbffea,f9ddc53a-464e-4408-8fbe-67d7e23af8aa,12,237.30299617043406,2.852252598709555
775bd123-1025-49f9-8084-c5f7d8cbffea,f5d3eb56-7c19-4bc3-896e-b4c4d96154b5,17,77.82912987836063,2.3884497198990595
775bd123-1025-49f9-8084-c5f7d8cbffea,57803efd-3e97-4ece-9766-4b987c374e93,18,741.1102195223563,22.587989456993306
775bd123-1025-49f9-8084-c5f7d8cbffea,f6b7d0a1-b801-4a4b-8399-6312f069cd58,6,971.8102328280033,25.618122698075922
775bd123-1025-49f9-8084-c5f7d8cbffea,0437ba5b-3b85-4317-9c68-5868e53b7989,3,307.9915826742919,27.986046888723905
775bd123-1025-49f9-8084-c5f7d8cbffea,efe515af-b248-4ea0-9e1e-ee6118ed4f5c,12,941.203074230382,23.60797499638163
775bd123-1025-49f9-8084-c5f7d8cbffea,b5503d3b-7f65-4650-818e-d7558717eced,7,905.4480674101953,23.876680699135576
775bd123-1025-49f9-8084-c5f7d8cbffea,e874f8c5-3ea8-4e26-96df-f79ab66ddae1,20,280.8242258287263,25.77640544626291
775bd123-1025-49f9-8084-c5f7d8cbffea,b9b3d917-45ba-4f37-8d35-ed95bb780da9,17,37.371507199711886,23.016733657917715
775bd123-1025-49f9-8084-c5f7d8cbffea,e1d39d43-cfa1-4ace-bcc2-cda2e4f23bfc,4,299.6306753076616,13.150992626453013
775bd123-1025-49f9-8084-c5f7d8cbffea,e651d7a5-7857-445b-84bb-725396c096a6,9,812.9411642770943,24.72997799028483
775bd123-1025-49f9-8084-c5f7d8cbffea,7f89ddfa-6871-45f0-94cb-27c10e6fccc3,2,425.1516746313334,17.62202221728351
99308a5e-dc58-46ab-b722-76197f0cdfee,2b58d2dc-a59a-4ce2-b33b-0c2d888ef41d,17,486.07755353598026,6.052132127716791
99308a5e-dc58-46ab-b722-76197f0cdfee,76766bed-0633-4eea-8c29-669fe22e746c,18,573.8575201159252,15.777669547876945
99308a5e-dc58-46ab-b722-76197f0cdfee,909310ef-5e6b-4066-83d1-d6bf42de6065,13,754.6847231282951,24.915834558283336
99308a5e-dc58-46ab-b722-76197f0cdfee,cfb6f30c-9bf6-4439-a46c-64881c4de3a7,7,281.58249733310475,10.39088851483942
99308a5e-dc58-46ab-b722-76197f0cdfee,143f2bad-9523-4349-9ddf-f07a33670ee6,9,522.1117778985488,16.92651445649264
99308a5e-dc58-46ab-b722-76197f0cdfee,d5ff13f1-71bf-4268-887b-33c186e56ed7,9,505.7668244248952,4.248883993120594
99308a5e-dc58-46ab-b722-76197f0cdfee,caff1fbf-a5aa-4cf5-9306-dc875754c97c,16,42.88544567466027,6.534713077127258
99308a5e-dc58-46ab-b722-76197f0cdfee,5d83c3dc-ec4b-4cfd-9932-eb05e9fa78a6,1,361.19460733883454,12.155354341711073
99308a5e-dc58-46ab-b722-76197f0cdfee,f9ddc53a-464e-4408-8fbe-67d7e23af8aa,19,781.8199737950259,22.06631522630857
99308a5e-dc58-46ab-b722-76197f0cdfee,808acca4-5ac6-4b3a-a7ad-2cf01f2e2b0a,19,915.4732483628618,1.8679235481158067
99308a5e-dc58-46ab-b722-76197f0cdfee,010e60e0-8fa2-41d4-9b72-3f66fb39b92c,7,591.5783443147083,24.577788110368076
99308a5e-dc58-46ab-b722-76197f0cdfee,97802717-8280-4314-a6d3-98cd424caa60,8,124.80795098563523,17.047514207303543
99308a5e-dc58-46ab-b722-76197f0cdfee,f6b7d0a1-b801-4a4b-8399-6312f069cd58,12,194.65185458864227,16.21775868142349
99308a5e-dc58-46ab-b722-76197f0cdfee,a0ff3919-c2e0-437e-8460-d14cf9d99cf3,14,855.5837351548461,7.366608433945819
99308a5e-dc58-46ab-b722-76197f0cdfee,1b0f554e-b22b-40e7-8d17-caca97c883b7,18,880.0246864440679,18.31806963630617
99308a5e-dc58-46ab-b722-76197f0cdfee,d77d5a7d-5cdd-4abd-b735-c05758c1f3b1,11,427.91406860244535,8.188017130944802
99308a5e-dc58-46ab-b722-76197f0cdfee,6d62d1ee-e4b7-41b2-808e-fb5752c87e83,1,487.07677406087276,9.201599688648262
99308a5e-dc58-46ab-b722-76197f0cdfee,6f7323da-6968-46c2-9ba7-b1ca25e51da4,12,906.485110944326,3.796027984540607
99308a5e-dc58-46ab-b722-76197f0cdfee,efe515af-b248-4ea0-9e1e-ee6118ed4f5c,5,46.75658723594575,20.793373669869794
99308a5e-dc58-46ab-b722-76197f0cdfee,e874f8c5-3ea8-4e26-96df-f79ab66ddae1,20,862.8109894045197,27.57657543525708
